Zeit t / s,Spannung U_B1 / V,Relais R_1,Spannungsquelle S_1,Spannung U_A1 / V
11.801,0.30705,0,1,-0.01485
11.821,0.30705,0,1,-0.01485
11.84,0.30705,0,1,-0.01485
11.861,0.30705,0,1,-0.01485
11.881,0.30705,0,1,-0.01485
11.901,0.30705,0,1,-0.01485
11.921,0.30705,0,1,-0.01485
11.941,0.30705,0,1,-0.01485
11.961,0.30705,0,1,-0.01485
11.98,0.30705,0,1,-0.01485
12.001,0.30705,0,1,-0.01485
12.02,0.30705,0,1,-0.01485
12.04,0.30705,0,1,-0.01485
12.06,0.30705,0,1,-0.01485
12.081,0.30705,0,1,-0.0147
12.1,0.30705,0,1,-0.0147
12.12,0.30705,0,1,-0.0147
12.141,0.30705,0,1,-0.0147
12.161,0.30705,0,1,-0.0147
12.181,0.30705,0,1,-0.0147
12.201,0.30705,0,1,-0.0147
12.221,0.30705,0,1,-0.0147
12.239,0.30705,0,1,-0.0147
12.261,0.30705,0,1,-0.0147
12.281,0.30705,0,1,-0.0147
12.301,0.30705,0,1,-0.0147
12.321,0.30705,0,1,-0.0147
12.341,0.30705,0,1,-0.0147
12.36,0.30705,0,1,-0.0147
12.381,0.30705,0,1,-0.0147
12.401,0.30705,0,1,-0.0147
12.421,0.30705,0,1,-0.0147
12.44,0.30705,0,1,-0.0147
12.461,0.30705,0,1,-0.0147
12.481,0.30705,0,1,-0.0147
12.5,0.30705,0,1,-0.0147
12.521,0.30705,0,1,-0.0147
12.541,0.30705,0,1,-0.0147
12.561,0.30705,0,1,-0.0147
12.581,0.30705,0,1,-0.0147
12.6,0.30705,0,1,-0.0147
12.62,0.30705,0,1,-0.0147
12.641,0.30705,0,1,-0.0147
12.661,0.30705,0,1,-0.0147
12.681,0.30705,0,1,-0.0147
12.701,0.30705,0,1,-0.0147
12.721,0.30705,0,1,-0.01455
12.741,0.30705,0,1,-0.0147
12.76,0.30705,0,1,-0.01455
12.781,0.30705,0,1,-0.01455
12.801,0.30705,0,1,-0.01455
12.821,0.30705,0,1,-0.01455
12.841,0.30705,0,1,-0.01455
12.861,0.30705,0,1,-0.01455
12.88,0.30705,0,1,-0.01455
12.901,0.30705,0,1,-0.01455
12.921,0.30705,0,1,-0.01455
12.941,0.30705,0,1,-0.01455
12.959,0.30705,0,1,-0.01455
12.981,0.30705,0,1,-0.01455
13.001,0.30705,0,1,-0.01455
13.019,0.30705,0,1,-0.01455
13.041,0.30705,0,1,-0.01455
13.061,0.30705,0,1,-0.01455
13.081,0.30705,0,1,-0.01455
13.101,0.30705,0,1,-0.01455
13.121,0.30705,0,1,-0.01455
13.141,0.30705,0,1,-0.01455
13.161,0.30705,0,1,-0.01455
13.181,0.30705,0,1,-0.01455
13.201,0.30705,0,1,-0.01455
13.221,0.30705,0,1,-0.01455
13.241,0.30705,0,1,-0.01455
13.261,0.30705,0,1,-0.01455
13.28,0.30705,0,1,-0.01455
13.301,0.30705,0,1,-0.01455
13.321,0.30705,0,1,-0.01455
13.341,0.30705,0,1,-0.01455
13.361,0.30705,0,1,-0.01455
13.381,0.30705,0,1,-0.01455
13.4,0.30705,0,1,-0.01455
13.421,0.30705,0,1,-0.0144
13.441,0.30705,0,1,-0.0144
13.461,0.30705,0,1,-0.0144
13.481,0.30705,0,1,-0.0144
13.501,0.30705,0,1,-0.0144
13.521,0.30705,0,1,-0.0144
13.54,0.30705,0,1,-0.0144
13.56,0.30705,0,1,-0.0144
13.581,0.30705,0,1,-0.0144
13.6,0.30705,0,1,-0.0144
13.621,0.30705,0,1,-0.0144
13.641,0.30705,0,1,-0.0144
13.661,0.30705,0,1,-0.0144
13.681,0.30705,0,1,-0.0144
13.701,0.30705,0,1,-0.0144
13.72,0.30705,0,1,-0.0144
13.741,0.30705,0,1,-0.0144
13.761,0.30705,0,1,-0.0144
13.781,0.30705,0,1,-0.0144
13.8,0.30705,0,1,-0.0144
13.82,0.30705,0,1,-0.0144
13.841,0.30705,0,1,-0.0144
13.861,0.30705,0,1,-0.0144
13.88,0.30705,0,1,-0.0144
13.901,0.30705,0,1,-0.0144
13.92,0.30705,0,1,-0.0144
13.941,0.30705,0,1,-0.0144
13.961,0.30705,0,1,-0.0144
13.981,0.30705,0,1,-0.0144
14.001,0.30705,0,1,-0.0144
14.021,0.30705,0,1,-0.0144
14.041,0.30705,0,1,-0.0144
14.06,0.30705,0,1,-0.0144
14.081,0.30705,0,1,-0.0144
14.101,0.30705,0,1,-0.0144
14.121,0.30705,0,1,-0.0144
14.141,0.30705,0,1,-0.0144
14.161,0.30705,0,1,-0.01425
14.18,0.30705,0,1,-0.0144
14.201,0.30705,0,1,-0.01425
14.221,0.30705,0,1,-0.01425
14.241,0.30705,0,1,-0.01425
14.261,0.30705,0,1,-0.01425
14.281,0.30705,0,1,-0.01425
14.301,0.30705,0,1,-0.01425
14.321,0.30705,0,1,-0.01425
14.34,0.30705,0,1,-0.01425
14.361,0.30705,0,1,-0.01425
14.381,0.30705,0,1,-0.01425
14.401,0.30705,0,1,-0.01425
14.421,0.30705,0,1,-0.01425
14.44,0.30705,0,1,-0.01425
14.459,0.30705,0,1,-0.01425
14.481,0.30705,0,1,-0.01425
